DATA;Inversor_Jet;Nivel_Jet;Valvula_Pressao_Reator;Valvula_Vazao_Soda;Vavula_Temp_TC1_Secagem_2
21/12/22 8:23;100,00;0,00;50,00;50,20;46,10
21/12/22 8:24;100,00;0,00;50,00;49,70;46,20
21/12/22 8:25;100,00;0,00;50,00;49,30;46,40
21/12/22 8:26;100,00;0,00;50,00;49,10;46,30
21/12/22 8:27;100,00;0,00;50,00;49,40;46,10
21/12/22 8:28;100,00;0,00;50,00;50,30;46,10
21/12/22 8:29;100,00;0,00;50,00;50,90;46,00
21/12/22 8:30;100,00;0,00;50,00;51,30;46,10
21/12/22 8:31;100,00;0,00;50,00;51,30;46,00
21/12/22 8:32;100,00;0,00;50,00;51,20;45,70
21/12/22 8:33;100,00;0,00;50,00;51,00;45,30
21/12/22 8:34;100,00;0,00;50,00;50,70;45,80
21/12/22 8:35;100,00;0,00;50,00;50,40;45,70
21/12/22 8:36;100,00;0,00;50,00;50,20;45,60
21/12/22 8:37;100,00;0,00;50,00;50,00;45,00
21/12/22 8:38;100,00;0,00;50,00;49,90;45,30
21/12/22 8:39;100,00;0,00;50,00;49,90;44,60
21/12/22 8:40;100,00;0,00;50,00;50,30;44,60
21/12/22 8:41;100,00;0,00;50,00;50,50;44,20
21/12/22 8:42;100,00;0,00;50,00;50,60;44,10
21/12/22 8:43;100,00;0,00;50,00;50,70;43,70
21/12/22 8:44;100,00;0,00;50,00;50,70;43,50
21/12/22 8:45;100,00;0,00;50,00;50,70;43,30
21/12/22 8:46;100,00;0,00;50,00;50,70;43,20
21/12/22 8:47;100,00;0,00;50,00;50,70;43,10
21/12/22 8:48;100,00;0,00;50,00;50,80;43,20
21/12/22 8:49;100,00;0,00;50,00;50,90;43,20
21/12/22 8:50;100,00;0,00;50,00;51,00;43,00
21/12/22 8:51;100,00;0,00;50,00;51,00;43,30
21/12/22 8:52;100,00;0,00;50,00;51,10;43,30
21/12/22 8:53;100,00;0,00;50,00;51,00;43,20
21/12/22 8:54;100,00;0,00;50,00;50,90;43,30
21/12/22 8:55;100,00;0,00;50,00;50,80;43,30
21/12/22 8:56;100,00;0,00;50,00;50,70;43,30
21/12/22 8:57;100,00;0,00;50,00;50,80;43,30
21/12/22 8:58;100,00;0,00;50,00;50,50;43,40
21/12/22 8:59;100,00;0,00;50,00;50,60;43,30
21/12/22 9:00;100,00;0,00;50,00;50,60;43,30
21/12/22 9:01;100,00;0,00;50,00;50,70;43,40
21/12/22 9:02;100,00;0,00;50,00;50,80;43,30
21/12/22 9:03;100,00;0,00;50,00;50,80;43,20
21/12/22 9:04;100,00;0,00;50,00;50,90;43,10
21/12/22 9:05;100,00;0,00;50,00;50,80;43,00
21/12/22 9:06;100,00;0,00;50,00;50,70;43,00
21/12/22 9:07;100,00;0,00;50,00;50,60;42,80
21/12/22 9:08;100,00;0,00;50,00;50,60;42,50
21/12/22 9:09;100,00;0,00;50,00;50,60;42,30
21/12/22 9:10;100,00;0,00;50,00;50,60;42,20
21/12/22 9:11;100,00;0,00;50,00;50,60;42,20
21/12/22 9:12;100,00;0,00;50,00;50,70;42,00
21/12/22 9:13;100,00;0,00;50,00;50,70;41,90
21/12/22 9:14;100,00;0,00;50,00;50,60;42,10
21/12/22 9:15;100,00;0,00;50,00;50,60;42,20
21/12/22 9:16;100,00;0,00;50,00;50,60;42,40
21/12/22 9:17;100,00;0,00;50,00;50,60;42,50
21/12/22 9:18;100,00;0,00;50,00;50,60;42,70
21/12/22 9:19;100,00;0,00;50,00;50,70;42,80
21/12/22 9:20;100,00;0,00;50,00;50,60;42,90
21/12/22 9:21;100,00;0,00;50,00;50,70;43,10
21/12/22 9:22;100,00;0,00;50,00;50,60;43,20
21/12/22 9:23;100,00;0,00;50,00;50,70;43,30
21/12/22 9:24;100,00;0,00;50,00;50,70;43,40
21/12/22 9:25;100,00;0,00;50,00;50,60;43,50
21/12/22 9:26;100,00;0,00;50,00;50,70;43,70
21/12/22 9:27;100,00;0,00;50,00;50,60;43,80
21/12/22 9:28;100,00;0,00;50,00;50,70;43,90
21/12/22 9:29;100,00;0,00;50,00;50,60;43,90
21/12/22 9:30;100,00;0,00;50,00;50,60;44,00
21/12/22 9:31;100,00;0,00;50,00;50,50;44,10
21/12/22 9:32;100,00;0,00;50,00;50,30;43,20
21/12/22 9:33;100,00;0,00;50,00;50,30;40,20
21/12/22 9:34;100,00;0,00;50,00;50,40;35,30
21/12/22 9:35;100,00;0,00;50,00;50,70;32,10
21/12/22 9:36;100,00;0,00;50,00;50,80;30,00
21/12/22 9:37;100,00;0,00;50,00;51,00;28,00
21/12/22 9:38;100,00;0,00;50,00;51,10;26,50
21/12/22 9:39;100,00;0,00;50,00;51,00;25,60
21/12/22 9:40;100,00;0,00;50,00;50,90;26,00
21/12/22 9:41;100,00;0,00;50,00;50,80;27,20
21/12/22 9:42;100,00;0,00;50,00;50,80;29,30
21/12/22 9:43;100,00;0,00;50,00;51,00;32,30
21/12/22 9:44;100,00;0,00;50,00;51,00;34,60
21/12/22 9:45;100,00;0,00;50,00;51,00;35,70
21/12/22 9:46;100,00;0,00;50,00;51,00;36,80
21/12/22 9:47;100,00;0,00;50,00;51,00;37,20
21/12/22 9:48;100,00;0,00;50,00;50,90;37,80
21/12/22 9:49;100,00;0,00;50,00;50,90;38,00
21/12/22 9:50;100,00;0,00;50,00;50,90;38,90
21/12/22 9:51;100,00;0,00;50,00;51,00;39,00
21/12/22 9:52;100,00;0,00;50,00;50,90;39,20
21/12/22 9:53;100,00;0,00;50,00;51,00;39,30
21/12/22 9:54;100,00;0,00;50,00;51,00;39,30
21/12/22 9:55;100,00;0,00;50,00;51,00;39,50
21/12/22 9:56;100,00;0,00;50,00;50,90;39,70
21/12/22 9:57;100,00;0,00;50,00;51,00;40,00
21/12/22 9:58;100,00;0,00;50,00;50,90;40,30
21/12/22 9:59;100,00;0,00;50,00;51,00;40,40
21/12/22 10:00;100,00;0,00;50,00;51,00;40,40
21/12/22 10:01;100,00;0,00;50,00;51,00;40,40
21/12/22 10:02;100,00;0,00;50,00;51,00;40,50
21/12/22 10:03;100,00;0,00;50,00;51,00;40,40
21/12/22 10:04;100,00;0,00;50,00;51,10;40,40
21/12/22 10:05;100,00;0,00;50,00;51,00;40,50
21/12/22 10:06;100,00;0,00;50,00;51,00;40,50
21/12/22 10:07;100,00;0,00;50,00;51,00;40,70
21/12/22 10:08;100,00;0,00;50,00;51,10;40,50
21/12/22 10:09;100,00;0,00;50,00;50,90;40,40
21/12/22 10:10;100,00;0,00;50,00;50,50;39,60
21/12/22 10:11;100,00;0,00;50,00;50,20;40,20
21/12/22 10:12;100,00;0,00;50,00;49,90;39,50
21/12/22 10:13;100,00;0,00;50,00;49,70;39,80
21/12/22 10:14;100,00;0,00;50,00;49,50;39,80
21/12/22 10:15;100,00;0,00;50,00;49,20;39,70
21/12/22 10:16;100,00;0,00;50,00;49,10;39,70
21/12/22 10:17;100,00;0,00;50,00;49,00;39,50
21/12/22 10:18;100,00;0,00;50,00;49,50;39,40
21/12/22 10:19;100,00;0,00;50,00;50,30;39,40
21/12/22 10:20;100,00;0,00;50,00;50,80;39,50
21/12/22 10:21;100,00;0,00;50,00;50,70;39,70
21/12/22 10:22;100,00;0,00;50,00;50,70;39,70
21/12/22 10:23;100,00;0,00;50,00;50,70;40,10
21/12/22 10:24;100,00;0,00;50,00;50,70;40,40
21/12/22 10:25;100,00;0,00;50,00;50,80;40,50
21/12/22 10:26;100,00;0,00;50,00;50,90;40,60
21/12/22 10:27;100,00;0,00;50,00;51,10;40,90
21/12/22 10:28;100,00;0,00;50,00;50,90;40,80
21/12/22 10:29;100,00;0,00;50,00;50,80;40,20
21/12/22 10:30;100,00;0,00;50,00;50,60;39,40
21/12/22 10:31;100,00;0,00;50,00;50,50;38,80
21/12/22 10:32;100,00;0,00;50,00;50,30;38,30
21/12/22 10:33;100,00;0,00;50,00;50,20;38,00
21/12/22 10:34;100,00;0,00;50,00;50,00;37,50
21/12/22 10:35;100,00;0,00;50,00;49,90;37,80
21/12/22 10:36;100,00;0,00;50,00;50,00;37,70
21/12/22 10:37;100,00;0,00;50,00;50,50;37,30
21/12/22 10:38;100,00;0,00;50,00;50,60;37,30
21/12/22 10:39;100,00;0,00;50,00;50,60;37,30
21/12/22 10:40;100,00;0,00;50,00;50,50;37,10
21/12/22 10:41;100,00;0,00;50,00;50,50;36,90
21/12/22 10:42;100,00;0,00;50,00;50,50;36,20
21/12/22 10:43;100,00;0,00;50,00;50,40;36,80
21/12/22 10:44;100,00;0,00;50,00;50,60;37,20
21/12/22 10:45;100,00;0,00;50,00;50,70;37,40
21/12/22 10:46;100,00;0,00;50,00;50,90;37,30
21/12/22 10:47;100,00;0,00;50,00;51,00;37,40
21/12/22 10:48;100,00;0,00;50,00;51,00;37,60
21/12/22 10:49;100,00;0,00;50,00;51,10;37,90
21/12/22 10:50;100,00;0,00;50,00;51,10;38,10
21/12/22 10:51;100,00;0,00;50,00;50,90;38,10
21/12/22 10:52;100,00;0,00;50,00;50,80;38,30
21/12/22 10:53;100,00;0,00;50,00;50,60;38,10
21/12/22 10:54;100,00;0,00;50,00;50,40;38,20
21/12/22 10:55;100,00;0,00;50,00;50,30;38,10
21/12/22 10:56;100,00;0,00;50,00;50,20;38,40
21/12/22 10:57;100,00;0,00;50,00;50,20;38,50
21/12/22 10:58;100,00;0,00;50,00;50,30;38,60
21/12/22 10:59;100,00;0,00;50,00;50,40;38,80
21/12/22 11:00;100,00;0,00;50,00;50,50;38,70
21/12/22 11:01;100,00;0,00;50,00;50,70;38,30
21/12/22 11:02;100,00;0,00;50,00;50,80;38,10
21/12/22 11:03;100,00;0,00;50,00;50,80;38,20
21/12/22 11:04;100,00;0,00;50,00;50,70;38,10
21/12/22 11:05;100,00;0,00;50,00;50,60;38,50
21/12/22 11:06;100,00;0,00;50,00;50,70;38,70
21/12/22 11:07;100,00;0,00;50,00;50,90;39,20
21/12/22 11:08;100,00;0,00;50,00;50,80;38,90
21/12/22 11:09;100,00;0,00;50,00;50,80;39,00
21/12/22 11:10;100,00;0,00;50,00;50,90;40,00
21/12/22 11:11;100,00;0,00;50,00;50,90;40,60
21/12/22 11:12;100,00;0,00;50,00;50,80;41,00
21/12/22 11:13;100,00;0,00;50,00;50,80;41,40
21/12/22 11:14;100,00;0,00;50,00;50,70;41,20
21/12/22 11:15;100,00;0,00;50,00;50,70;41,20
21/12/22 11:16;100,00;0,00;50,00;50,80;40,20
21/12/22 11:17;100,00;0,00;50,00;50,90;39,80
21/12/22 11:18;100,00;0,00;50,00;50,90;38,80
21/12/22 11:19;100,00;0,00;50,00;50,80;39,00
21/12/22 11:20;100,00;0,00;50,00;50,70;39,30
21/12/22 11:21;100,00;0,00;50,00;50,60;39,60
21/12/22 11:22;100,00;0,00;50,00;50,60;40,00
21/12/22 11:23;100,00;0,00;50,00;50,60;40,40
21/12/22 11:24;100,00;0,00;50,00;50,60;40,80
21/12/22 11:25;100,00;0,00;50,00;50,60;41,00
21/12/22 11:26;100,00;0,00;50,00;50,80;40,60
21/12/22 11:27;100,00;0,00;50,00;51,00;40,80
21/12/22 11:28;100,00;0,00;50,00;51,10;40,30
21/12/22 11:29;100,00;0,00;50,00;51,10;39,40
21/12/22 11:30;100,00;10,90;50,00;51,30;39,10
21/12/22 11:31;100,00;0,80;50,00;51,30;39,30
21/12/22 11:32;100,00;0,10;50,00;51,30;39,20
21/12/22 11:33;100,00;0,00;50,00;51,40;38,70
21/12/22 11:34;100,00;0,00;50,00;51,20;39,30
21/12/22 11:35;100,00;0,00;50,00;51,00;39,30
21/12/22 11:36;100,00;0,00;50,00;50,80;39,00
21/12/22 11:37;100,00;0,00;50,00;50,30;39,90
21/12/22 11:38;100,00;0,00;50,00;50,10;40,40
21/12/22 11:39;100,00;0,00;50,00;49,90;40,90
21/12/22 11:40;100,00;0,00;50,00;49,70;42,20
21/12/22 11:41;100,00;0,00;50,00;49,60;43,50
21/12/22 11:42;100,00;0,00;50,00;49,50;44,70
21/12/22 11:43;100,00;0,00;50,00;50,20;45,80
21/12/22 11:44;100,00;0,00;50,00;50,50;46,20
21/12/22 11:45;100,00;0,00;50,00;50,90;47,20
21/12/22 11:46;100,00;0,00;50,00;51,00;48,30
21/12/22 11:47;100,00;0,00;50,00;51,10;48,60
21/12/22 11:48;100,00;0,00;50,00;51,30;48,80
21/12/22 11:49;100,00;0,00;50,00;51,30;49,40
21/12/22 11:50;100,00;0,00;50,00;51,30;49,40
21/12/22 11:51;100,00;0,00;50,00;51,50;49,30
21/12/22 11:52;100,00;0,00;50,00;51,40;48,50
21/12/22 11:53;100,00;0,00;50,00;51,30;48,40
21/12/22 11:54;100,00;0,00;50,00;51,30;47,80
21/12/22 11:55;100,00;0,00;50,00;50,60;47,20
21/12/22 11:56;100,00;0,00;50,00;50,00;46,40
21/12/22 11:57;100,00;0,00;50,00;49,10;46,30
21/12/22 11:58;100,00;0,00;50,00;48,40;45,40
21/12/22 11:59;100,00;0,00;50,00;48,20;45,60
21/12/22 12:00;100,00;0,00;50,00;48,60;44,90
21/12/22 12:01;100,00;0,00;50,00;49,40;45,20
21/12/22 12:02;100,00;0,00;50,00;49,70;45,50
21/12/22 12:03;100,00;0,00;50,00;49,60;45,60
21/12/22 12:04;100,00;0,00;50,00;49,30;45,70
21/12/22 12:05;100,00;0,00;50,00;49,20;45,60
21/12/22 12:06;100,00;0,00;50,00;49,00;45,50
21/12/22 12:07;100,00;0,00;50,00;48,80;45,30
21/12/22 12:08;100,00;0,00;50,00;48,80;45,20
21/12/22 12:09;100,00;0,00;50,00;48,70;45,20
21/12/22 12:10;100,00;0,00;50,00;48,70;44,60
21/12/22 12:11;100,00;0,00;50,00;49,10;44,40
21/12/22 12:12;100,00;0,00;50,00;49,60;44,70
21/12/22 12:13;100,00;0,00;50,00;49,80;45,00
21/12/22 12:14;100,00;0,00;50,00;49,80;45,30
21/12/22 12:15;100,00;0,00;50,00;49,90;45,80
21/12/22 12:16;100,00;0,00;50,00;49,70;45,90
21/12/22 12:17;100,00;0,00;50,00;49,40;45,80
21/12/22 12:18;100,00;0,00;50,00;49,30;45,70
21/12/22 12:19;100,00;0,00;50,00;49,20;45,50
21/12/22 12:20;100,00;0,00;50,00;49,10;45,40
21/12/22 12:21;100,00;0,00;50,00;49,10;45,00
21/12/22 12:22;100,00;0,00;50,00;49,20;45,10
21/12/22 12:23;100,00;0,00;50,00;49,60;44,90
21/12/22 12:24;100,00;0,00;50,00;49,90;44,80
21/12/22 12:25;100,00;0,00;50,00;50,00;44,50
21/12/22 12:26;100,00;0,00;50,00;49,90;44,30
21/12/22 12:27;100,00;0,00;50,00;49,70;44,50
21/12/22 12:28;100,00;0,00;50,00;49,70;44,70
21/12/22 12:29;100,00;0,00;50,00;49,80;45,20
21/12/22 12:30;100,00;0,00;50,00;49,50;45,80
21/12/22 12:31;100,00;0,00;50,00;49,40;46,10
21/12/22 12:32;100,00;0,00;50,00;49,30;46,20
21/12/22 12:33;100,00;0,00;50,00;49,20;46,10
21/12/22 12:34;100,00;0,00;50,00;49,40;46,00
21/12/22 12:35;100,00;0,00;50,00;49,80;45,90
21/12/22 12:36;100,00;0,00;50,00;50,00;45,80
21/12/22 12:37;100,00;0,00;50,00;50,20;45,80
21/12/22 12:38;100,00;0,00;50,00;50,30;45,80
21/12/22 12:39;100,00;0,00;50,00;50,30;45,40
21/12/22 12:40;100,00;0,00;50,00;50,30;45,90
21/12/22 12:41;100,00;0,00;50,00;50,30;46,00
21/12/22 12:42;100,00;0,00;50,00;50,10;46,00
21/12/22 12:43;100,00;0,00;50,00;50,10;46,10
21/12/22 12:44;100,00;0,00;50,00;50,00;46,20
21/12/22 12:45;100,00;0,00;50,00;49,80;46,10
21/12/22 12:46;100,00;0,00;50,00;49,80;46,10
21/12/22 12:47;100,00;0,00;50,00;49,70;46,10
21/12/22 12:48;100,00;0,00;50,00;49,60;45,40
21/12/22 12:49;100,00;0,00;50,00;49,40;45,90
21/12/22 12:50;100,00;0,00;50,00;49,30;45,80
21/12/22 12:51;100,00;0,00;50,00;49,20;45,60
21/12/22 12:52;100,00;0,00;50,00;49,50;44,90
21/12/22 12:53;100,00;0,00;50,00;49,80;45,40
21/12/22 12:54;100,00;0,00;50,00;50,00;45,50
21/12/22 12:55;100,00;0,00;50,00;50,00;45,60
21/12/22 12:56;100,00;0,00;50,00;50,00;45,70
21/12/22 12:57;100,00;0,00;50,00;49,90;45,30
21/12/22 12:58;100,00;0,00;50,00;49,70;45,40
21/12/22 12:59;100,00;0,00;50,00;49,40;45,30
21/12/22 13:00;100,00;0,00;50,00;48,90;45,50
21/12/22 13:01;100,00;0,00;50,00;49,10;45,20
21/12/22 13:02;100,00;0,00;50,00;48,20;45,10
21/12/22 13:03;100,00;0,00;50,00;47,30;44,50
21/12/22 13:04;100,00;0,00;50,00;47,30;45,10
21/12/22 13:05;100,00;0,00;50,00;48,40;45,40
21/12/22 13:06;100,00;0,00;50,00;49,30;46,00
21/12/22 13:07;100,00;0,00;50,00;49,60;46,70
21/12/22 13:08;100,00;0,00;50,00;49,80;46,80
21/12/22 13:09;100,00;0,00;50,00;49,80;47,50
21/12/22 13:10;100,00;0,00;50,00;49,40;47,70
21/12/22 13:11;100,00;0,00;50,00;49,00;47,60
21/12/22 13:12;100,00;0,00;50,00;48,50;47,40
21/12/22 13:13;100,00;0,00;50,00;48,10;47,20
21/12/22 13:14;100,00;0,00;50,00;47,70;46,90
21/12/22 13:15;100,00;0,00;50,00;47,40;46,50
21/12/22 13:16;100,00;0,00;50,00;47,40;46,20
21/12/22 13:17;100,00;0,00;50,00;48,30;45,90
21/12/22 13:18;100,00;0,00;50,00;49,30;45,80
21/12/22 13:19;100,00;0,00;50,00;49,80;45,70
21/12/22 13:20;100,00;0,00;50,00;50,00;45,80
21/12/22 13:21;100,00;0,00;50,00;50,20;45,80
21/12/22 13:22;100,00;0,00;50,00;49,90;46,10
21/12/22 13:23;100,00;0,00;50,00;49,60;46,20
21/12/22 13:24;100,00;0,00;50,00;49,20;46,40
21/12/22 13:25;100,00;0,00;50,00;48,70;46,60
21/12/22 13:26;100,00;0,00;50,00;48,30;46,70
21/12/22 13:27;100,00;0,00;50,00;48,10;46,70
21/12/22 13:28;100,00;0,00;50,00;47,90;46,70
21/12/22 13:29;100,00;0,00;50,00;47,40;46,50
21/12/22 13:30;100,00;0,00;50,00;48,00;45,90
21/12/22 13:31;100,00;0,00;50,00;49,00;46,50
21/12/22 13:32;100,00;0,00;50,00;49,50;46,30
21/12/22 13:33;100,00;0,00;50,00;49,90;46,20
21/12/22 13:34;100,00;0,00;50,00;49,90;46,10
21/12/22 13:35;100,00;0,00;50,00;49,80;46,10
21/12/22 13:36;100,00;0,00;50,00;49,60;45,70
21/12/22 13:37;100,00;0,00;50,00;49,30;45,80
21/12/22 13:38;100,00;0,00;50,00;49,00;45,70
21/12/22 13:39;100,00;0,00;50,00;48,90;45,50
21/12/22 13:40;100,00;0,00;50,00;48,80;45,30
21/12/22 13:41;100,00;0,00;50,00;48,80;45,20
21/12/22 13:42;100,00;0,00;50,00;48,90;45,20
21/12/22 13:43;100,00;0,00;50,00;49,50;45,30
21/12/22 13:44;100,00;0,00;50,00;50,00;45,70
21/12/22 13:45;100,00;0,00;50,00;50,20;46,30
21/12/22 13:46;100,00;0,00;50,00;50,10;46,80
21/12/22 13:47;100,00;0,00;50,00;50,00;47,20
21/12/22 13:48;100,00;0,00;50,00;49,80;46,90
21/12/22 13:49;100,00;0,00;50,00;49,70;47,80
21/12/22 13:50;100,00;0,00;50,00;49,50;48,10
21/12/22 13:51;100,00;0,00;50,00;49,30;48,40
21/12/22 13:52;100,00;0,00;50,00;49,30;49,00
21/12/22 13:53;100,00;0,00;50,00;49,30;50,00
21/12/22 13:54;100,00;0,00;50,00;49,30;50,40
21/12/22 13:55;100,00;0,00;50,00;49,50;51,80
21/12/22 13:56;100,00;0,00;50,00;49,80;53,00
21/12/22 13:57;100,00;0,00;50,00;50,00;54,30
21/12/22 13:58;100,00;0,00;50,00;49,90;56,30
21/12/22 13:59;100,00;0,00;50,00;49,60;58,00
21/12/22 14:00;100,00;0,00;50,00;49,50;59,20
21/12/22 14:01;100,00;0,00;50,00;49,40;60,00
21/12/22 14:02;100,00;0,00;50,00;49,30;61,00
21/12/22 14:03;100,00;0,00;50,00;49,30;61,90
21/12/22 14:04;100,00;0,00;50,00;49,40;62,30
21/12/22 14:05;100,00;0,00;50,00;49,60;62,10
21/12/22 14:06;100,00;0,00;50,00;50,00;62,40
21/12/22 14:07;100,00;0,00;50,00;50,20;61,50
21/12/22 14:08;100,00;0,00;50,00;50,30;61,40
21/12/22 14:09;100,00;0,00;50,00;50,20;61,10
21/12/22 14:10;100,00;0,00;50,00;50,20;61,00
21/12/22 14:11;100,00;0,00;50,00;50,00;61,20
21/12/22 14:12;100,00;0,00;50,00;50,00;61,50
21/12/22 14:13;100,00;0,00;50,00;50,20;61,70
21/12/22 14:14;100,00;0,00;50,00;50,20;61,60
21/12/22 14:15;100,00;0,00;50,00;49,90;62,30
21/12/22 14:16;100,00;0,00;50,00;49,40;62,70
21/12/22 14:17;100,00;0,00;50,00;49,00;63,20
21/12/22 14:18;100,00;0,00;50,00;48,80;63,70
21/12/22 14:19;100,00;0,00;50,00;48,40;64,50
21/12/22 14:20;100,00;0,00;50,00;48,10;65,10
21/12/22 14:21;100,00;0,00;50,00;47,90;65,40
21/12/22 14:22;100,00;0,00;50,00;47,70;65,90
21/12/22 14:23;100,00;0,00;50,00;47,80;66,60
21/12/22 14:24;100,00;0,00;50,00;48,60;67,40
21/12/22 14:25;100,00;0,00;50,00;49,50;67,60
21/12/22 14:26;100,00;0,00;50,00;49,80;69,10
21/12/22 14:27;100,00;0,00;50,00;49,70;70,10
21/12/22 14:28;100,00;0,00;50,00;49,60;70,80
21/12/22 14:29;100,00;0,00;50,00;49,40;71,80
21/12/22 14:30;100,00;0,00;50,00;49,30;72,00
21/12/22 14:31;100,00;0,00;50,00;49,30;73,10
21/12/22 14:32;100,00;0,00;50,00;49,10;73,50
21/12/22 14:33;100,00;0,00;50,00;48,90;74,00
21/12/22 14:34;100,00;0,00;50,00;48,80;74,50
21/12/22 14:35;100,00;0,00;50,00;49,10;74,80
21/12/22 14:36;100,00;0,00;50,00;49,50;75,50
21/12/22 14:37;100,00;0,00;50,00;50,00;75,50
21/12/22 14:38;100,00;0,00;50,00;50,20;75,00
21/12/22 14:39;100,00;0,00;50,00;50,30;74,60
21/12/22 14:40;100,00;0,00;50,00;50,30;74,60
21/12/22 14:41;100,00;0,00;50,00;50,20;74,80
21/12/22 14:42;100,00;0,00;50,00;50,10;74,80
21/12/22 14:43;100,00;0,00;50,00;50,00;74,50
21/12/22 14:44;100,00;0,00;50,00;50,10;74,00
21/12/22 14:45;100,00;0,00;50,00;50,10;73,30
21/12/22 14:46;100,00;0,00;50,00;50,00;72,30
21/12/22 14:47;100,00;0,00;50,00;49,80;71,90
21/12/22 14:48;100,00;0,00;50,00;49,70;71,30
21/12/22 14:49;100,00;0,00;50,00;49,50;70,50
21/12/22 14:50;100,00;0,00;50,00;49,30;70,00
21/12/22 14:51;100,00;0,00;50,00;49,00;69,60
21/12/22 14:52;100,00;0,00;50,00;49,00;69,40
21/12/22 14:53;100,00;0,00;50,00;49,00;69,10
21/12/22 14:54;100,00;0,00;50,00;49,40;68,80
21/12/22 14:55;100,00;0,00;50,00;50,00;68,50
21/12/22 14:56;100,00;0,00;50,00;50,20;68,20
21/12/22 14:57;100,00;0,00;50,00;50,30;67,30
21/12/22 14:58;100,00;0,00;50,00;50,30;67,40
21/12/22 14:59;100,00;0,00;50,00;50,50;67,00
21/12/22 15:00;100,00;0,00;50,00;50,30;66,80
21/12/22 15:01;100,00;0,00;50,00;50,20;66,60
21/12/22 15:02;100,00;0,00;50,00;50,00;66,30
21/12/22 15:03;100,00;0,00;50,00;49,70;65,90
21/12/22 15:04;100,00;0,00;50,00;49,50;65,50
21/12/22 15:05;100,00;0,00;50,00;49,20;64,70
21/12/22 15:06;100,00;0,00;50,00;49,10;64,20
21/12/22 15:07;100,00;0,00;50,00;49,00;64,00
21/12/22 15:08;100,00;0,00;50,00;49,10;63,30
21/12/22 15:09;100,00;0,00;50,00;49,80;62,80
21/12/22 15:10;100,00;0,00;50,00;49,80;62,50
21/12/22 15:11;60,00;0,00;50,00;50,60;62,20
21/12/22 15:12;60,00;0,00;50,00;50,20;61,90
21/12/22 15:13;60,00;0,00;50,00;49,60;61,30
21/12/22 15:14;60,00;43,60;50,00;49,30;60,90
21/12/22 15:15;60,00;42,30;50,00;49,20;60,60
21/12/22 15:16;60,00;24,70;50,00;48,40;60,10
21/12/22 15:17;60,00;19,60;50,00;48,30;59,70
21/12/22 15:18;60,00;11,10;50,00;47,80;59,40
21/12/22 15:19;60,00;0,80;50,00;47,60;59,40
21/12/22 15:20;60,00;0,00;50,00;47,40;59,20
21/12/22 15:21;60,00;0,00;50,00;47,20;59,20
21/12/22 15:22;60,00;0,00;50,00;47,70;59,10
21/12/22 15:23;60,00;0,00;50,00;48,50;59,00
21/12/22 15:24;60,00;0,00;50,00;49,10;58,90
21/12/22 15:25;60,00;0,00;50,00;49,20;58,90
21/12/22 15:26;60,00;0,00;50,00;49,30;59,00
21/12/22 15:27;50,00;0,00;50,00;49,40;59,20
21/12/22 15:28;50,00;0,00;50,00;49,50;59,50
21/12/22 15:29;50,00;0,00;50,00;49,60;59,70
21/12/22 15:30;50,00;0,00;50,00;49,80;59,70
21/12/22 15:31;50,00;0,00;50,00;49,30;59,70
21/12/22 15:32;50,00;0,00;50,00;48,80;59,50
21/12/22 15:33;50,00;0,00;50,00;48,20;59,20
21/12/22 15:34;50,00;0,00;50,00;47,60;58,40
21/12/22 15:35;50,00;0,00;50,00;47,50;58,40
21/12/22 15:36;50,00;0,00;50,00;48,20;58,30
21/12/22 15:37;50,00;0,00;50,00;49,00;58,30
21/12/22 15:38;50,00;0,00;50,00;49,30;58,10
21/12/22 15:39;90,00;0,00;50,00;49,10;58,00
21/12/22 15:40;90,00;0,00;50,00;49,90;58,00
21/12/22 15:41;90,00;0,00;50,00;50,50;58,00
21/12/22 15:42;90,00;0,00;50,00;50,60;57,90
21/12/22 15:43;90,00;0,00;50,00;50,40;57,70
21/12/22 15:44;90,00;0,00;50,00;50,10;57,50
21/12/22 15:45;90,00;0,00;50,00;48,90;56,80
21/12/22 15:46;90,00;0,00;50,00;48,50;57,00
21/12/22 15:47;90,00;0,00;50,00;48,00;57,00
21/12/22 15:48;90,00;0,00;50,00;49,00;57,00
21/12/22 15:49;90,00;27,20;50,00;48,80;57,20
21/12/22 15:50;90,00;0,00;50,00;49,00;57,30
21/12/22 15:51;90,00;0,00;50,00;49,30;57,00
21/12/22 15:52;90,00;0,00;50,00;49,30;56,90
21/12/22 15:53;90,00;0,00;50,00;49,50;56,50
21/12/22 15:54;90,00;0,00;50,00;49,60;56,10
21/12/22 15:55;90,00;0,00;50,00;48,40;56,90
21/12/22 15:56;90,00;0,00;50,00;49,50;56,80
21/12/22 15:57;90,00;0,00;50,00;50,30;57,50
21/12/22 15:58;90,00;0,00;50,00;50,60;57,80
21/12/22 15:59;90,00;0,00;50,00;50,70;57,90
21/12/22 16:00;90,00;0,00;50,00;50,80;57,80
21/12/22 16:01;90,00;0,00;50,00;50,70;57,40
21/12/22 16:02;90,00;0,00;50,00;50,60;57,00
21/12/22 16:03;90,00;0,00;50,00;50,50;56,70
21/12/22 16:04;90,00;0,00;50,00;50,60;56,30
21/12/22 16:05;90,00;0,00;50,00;50,30;56,50
21/12/22 16:06;90,00;0,00;100,00;49,80;56,50
