DATA,Volume_Tq_Sebo_1_em_kg,Nivel_Tanque_Sebo_1,Temperatura_Tanque_de_Sebo_1,Volume_Tq_Sebo_2_em_kg,Nivel_Tanque_Sebo_2,Temperatura_Tanque_de_Sebo_2,Volume_Tq_Sebo_3_em_kg,Nivel_Tanque_Oleos,Temperatura_Tanque_de_Sebo_3,Volume_Tq_Sebo_4_em_kg,Nivel_Tanque_Sebo_4,Temperatura_Tanque_de_Sebo_4,Volume_Tq_Sebo_5_em_kg,Nivel_Tanque_Sebo_5,Temperatura_Tanque_de_Sebo_5,Temperatura_Tanque_de_Babacu,Nivel_Tanque_Babacu,Nivel_Tanque_Gordura_2,Nivel_Tanque_Gordura_1,Vazao_de_Gordura,Vazao_de_Lixivia_p/_Saponificacao,Vazao_de_Soda,Nivel_Tanque_Lixivia,Nivel_Tanque_Soda_Saboaria,Temperatura_Jet,Nivel_Jet,Pressao_Bomba_Jet,Pressao_Reator,Temperatura_Topo_Reator,Temperatura_Meio_Reator,Nivel_Tanque_Babacu,Temperatura_Tanque_de_Sabao_Base,Nivel_Tanque_Sabao_Base,Vazao_de_Sabao_Base,Temperatura_TC_Sabao_Base,Vacuo_Coluna_Barometrica_Secador,Pressao_Bomba_Sabao_Base,Temperatura_TC1_Secagem_2,Temperatura_TC2_Secagem_2,Vacuo_Coluna_Barometrica_Secador_2
01/08/23 13:08:00,193900,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","50,6",1700,"2,1","44,8",32000,"9,3","54,0","0,0","25,7","78,7","72,9",   4,   1,   9,"73,9","64,9","44,1","0,8","0,0","0,4","52,7","48,3","25,7","58,5","100,0",   0,"41,6", 747,"1,8","110,5","103,9", 821
01/08/23 13:09:00,193950,"53,1","46,9",234350,"64,3","61,1",13050,"5,5","49,0",1550,"2,0","43,7",31950,"9,3","54,4","0,0","25,7","78,6","72,1",   4,   1,   8,"73,9","64,9","44,9","0,8","0,0","0,4","52,7","48,3","25,7","58,5","100,0",   0,"41,5", 746,"1,8","109,6","102,4", 827
01/08/23 13:10:00,193950,"53,1","46,9",234350,"64,3","61,1",13050,"5,5","48,7",1600,"2,0","39,4",32000,"9,4","55,0","0,0","25,7","78,5","71,9",   5,   1,   8,"73,9","64,9","44,1","0,8","0,0","0,4","52,7","48,3","25,7","58,5","100,0",   0,"41,6", 746,"1,8","108,5","101,6", 835
01/08/23 13:11:00,193900,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","47,7",1600,"2,0","39,2",31950,"9,3","55,0","0,0","25,7","78,5","72,0",   3,   1,  11,"73,9","64,9","44,1","0,8","0,0","0,4","52,6","48,2","25,7","58,5","100,0",   0,"41,5", 746,"1,8","107,5","100,8", 837
01/08/23 13:12:00,193950,"53,1","46,9",234400,"64,3","60,9",13050,"5,5","47,0",1600,"2,0","39,4",32050,"9,4","55,4","0,0","25,7","78,5","72,0",   3,   1,   9,"73,9","64,9","44,1","0,8","0,0","0,4","52,5","48,2","25,7","58,4","100,0",   0,"40,5", 746,"1,8","106,6","99,8", 842
01/08/23 13:13:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","46,4",1550,"2,0","39,3",31950,"9,3","55,7","0,0","25,7","78,5","72,0",   4,   1,   9,"74,0","64,9","44,1","0,8","0,0","0,4","52,4","48,2","25,7","58,4","100,0",   0,"39,8", 746,"1,8","105,9","99,3", 847
01/08/23 13:14:00,193950,"53,1","46,9",234350,"64,3","61,0",13050,"5,5","45,8",1700,"2,1","39,4",32050,"9,4","55,4","0,0","25,7","78,5","72,0",   4,   1,   7,"73,9","64,9","43,6","0,9","0,0","0,3","52,4","48,1","25,7","58,4","100,0",   0,"40,6", 746,"1,9","105,4","99,8", 842
01/08/23 13:15:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,5",1450,"1,9","39,4",31900,"9,3","55,4","0,0","25,7","78,6","72,0",   5,   1,   9,"74,0","64,9","42,6","0,8","0,0","0,3","52,3","48,0","25,7","58,5","100,0",   0,"40,3", 746,"1,8","104,6","98,0", 842
01/08/23 13:16:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,4",1550,"2,0","39,4",31950,"9,3","55,4","0,0","25,7","78,5","71,9",   4,   1,  11,"74,0","64,9","42,4","0,8","0,0","0,3","52,2","48,0","25,7","58,4","100,0",   0,"39,4", 747,"1,8","103,8","97,6", 842
01/08/23 13:17:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,3",1600,"2,0","39,4",32000,"9,3","55,3","0,0","25,7","78,5","71,9",   3,   1,   9,"74,0","64,9","42,5","0,8","0,0","0,3","52,3","48,0","25,7","58,5","100,0",   0,"39,5", 747,"1,8","103,6","97,3", 840
01/08/23 13:18:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,2",1650,"2,1","39,4",31950,"9,3","55,3","0,0","25,7","78,6","72,0",   4,   1,   9,"74,0","64,9","42,9","0,8","0,0","0,3","52,1","47,9","25,7","58,4","100,0",   0,"39,5", 746,"1,8","103,0","96,7", 841
01/08/23 13:19:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,4",1600,"2,0","39,4",32000,"9,3","55,3","0,0","25,7","78,6","72,0",   4,   1,   9,"74,0","64,9","43,6","0,8","0,0","0,3","52,0","48,0","25,7","58,4","100,0",   0,"39,5", 746,"1,8","102,5","96,4", 841
01/08/23 13:20:00,193950,"53,1","46,9",234350,"64,3","61,1",13050,"5,5","45,4",1550,"2,0","39,3",31950,"9,3","55,7","0,0","25,7","78,5","71,9",   3,   1,   7,"74,0","64,9","43,5","0,8","0,0","0,3","52,0","47,8","25,7","58,4","100,0",   0,"39,5", 746,"1,8","102,4","96,2", 846
01/08/23 13:21:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,3",1650,"2,0","39,4",32050,"9,4","55,7","0,0","25,7","78,6","71,9",   3,   1,   8,"74,0","64,9","43,0","0,8","0,0","0,3","52,1","47,8","25,7","58,4","100,0",   0,"40,2", 746,"1,8","101,6","95,7", 846
01/08/23 13:22:00,193950,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,3",1550,"2,0","39,7",32050,"9,4","55,6","0,0","25,7","78,6","72,0",   5,   1,   6,"74,0","64,9","43,0","0,8","0,0","0,3","51,9","47,7","25,7","58,5","100,0",   0,"41,3", 747,"1,8","101,2","95,1", 845
01/08/23 13:23:00,193950,"53,1","46,8",234350,"64,3","61,1",13000,"5,5","45,4",1650,"2,1","39,5",32000,"9,4","55,4","0,0","25,7","78,6","71,9",   3,   1,   6,"74,0","64,9","43,8","0,8","0,0","0,3","51,8","47,7","25,7","58,5","100,0",   0,"40,4", 746,"1,8","102,0","95,1", 843
01/08/23 13:24:00,194050,"53,1","46,8",234350,"64,3","61,0",13050,"5,5","45,5",1600,"2,0","39,7",31850,"9,3","55,8","0,0","25,7","78,6","71,9",   4,   1,   6,"73,9","64,9","42,9","0,9","0,0","0,3","51,8","47,7","25,7","58,5","100,0",   0,"40,3", 746,"1,8","100,5","94,8", 849
01/08/23 13:25:00,194000,"53,1","46,8",234300,"64,3","61,0",13050,"5,5","45,4",1550,"2,0","39,5",32000,"9,3","55,3","0,0","25,7","78,5","72,0",   4,   1,   8,"73,9","64,9","43,0","0,8","0,0","0,3","51,7","47,6","25,7","58,5","100,0",   0,"41,6", 748,"1,8","100,1","94,9", 840
01/08/23 13:26:00,193950,"53,1","46,8",234350,"64,3","61,0",13000,"5,5","45,5",1650,"2,0","39,9",32000,"9,4","55,5","0,0","25,7","78,5","71,9",   3,   1,   7,"73,9","64,9","43,0","0,8","0,0","0,4","51,6","47,6","25,7","58,5","100,0",   0,"40,5", 746,"1,8","100,1","94,4", 844
01/08/23 13:27:00,193800,"53,1","46,9",234350,"64,3","61,0",13050,"5,5","45,5",1750,"2,1","39,6",32100,"9,4","55,1","0,0","25,7","78,5","71,9",   4,   1,  10,"73,9","64,9","44,1","0,8","0,0","0,4","51,6","47,6","25,7","58,5","100,0",   0,"40,3", 746,"1,8","99,8","94,2", 838
01/08/23 13:28:00,193750,"53,0","46,8",234350,"64,3","61,0",13050,"5,5","45,8",1600,"2,0","39,7",32000,"9,3","55,1","0,0","25,7","78,5","71,9",   4,   1,   6,"73,9","64,9","43,0","0,7","0,0","0,4","51,5","47,5","25,7","58,5","100,0",   0,"40,4", 747,"1,9","99,9","93,9", 837
01/08/23 13:29:00,193650,"53,0","46,8",234350,"64,3","61,1",13050,"5,5","46,0",1650,"2,1","39,7",32050,"9,4","55,1","0,0","25,7","78,5","71,9",   3,   1,   7,"73,9","64,9","42,9","0,7","0,0","0,4","51,6","47,5","25,7","58,5","100,0",   0,"40,4", 747,"1,8","98,8","94,6", 838
01/08/23 13:30:00,193550,"53,0","46,9",234350,"64,3","61,0",13050,"5,5","45,3",1650,"2,1","39,9",32050,"9,4","55,2","0,0","25,7","78,6","71,9",   4,   1,   9,"73,9","64,9","41,9","0,8","0,0","0,4","51,5","47,5","25,7","58,5","100,0",   0,"40,2", 747,"1,8","100,0","93,8", 839
01/08/23 13:31:00,193450,"53,0","46,8",234300,"64,3","60,9",13050,"5,5","45,4",1600,"2,0","39,8",32000,"9,3","55,1","0,0","25,7","78,5","71,9",   4,   1,   7,"73,9","64,9","41,3","0,7","0,0","0,4","51,4","47,4","25,7","58,6","100,0",   0,"40,2", 746,"1,8","98,3","94,8", 838
01/08/23 13:32:00,193350,"52,9","46,8",234350,"64,3","60,9",13050,"5,5","45,9",1600,"2,1","39,8",31950,"9,3","55,0","0,0","25,7","78,6","71,9",   4,   1,   6,"73,9","64,9","41,2","0,7","0,0","0,4","51,3","47,4","25,7","58,5","100,0",   0,"40,1", 746,"1,8","98,0","93,4", 836
01/08/23 13:33:00,193250,"52,9","46,8",234400,"64,3","61,1",13050,"5,5","45,3",1500,"2,0","39,8",31900,"9,3","55,1","0,0","25,7","78,6","72,0",   4,   1,   7,"73,9","64,9","41,3","0,7","0,0","0,3","51,3","47,4","25,7","58,4","100,0",   0,"40,2", 746,"1,8","97,8","93,2", 837
01/08/23 13:34:00,193250,"52,9","46,8",234400,"64,3","61,0",13050,"5,5","45,3",1600,"2,0","39,8",32050,"9,4","55,1","0,0","25,7","78,6","72,0",   3,   1,   6,"73,9","64,9","41,7","0,7","0,0","0,3","51,2","47,3","25,7","58,5","100,0",   0,"40,3", 747,"1,9","97,5","93,1", 837
01/08/23 13:35:00,193250,"52,9","46,8",234400,"64,3","60,9",13000,"5,5","45,9",1650,"2,0","39,8",32050,"9,4","55,0","0,0","25,7","78,6","72,0",   3,   1,   8,"73,9","64,9","41,9","1,2","0,0","0,3","51,2","47,3","25,7","58,5","100,0",   0,"41,3", 746,"1,9","98,5","92,9", 837
01/08/23 13:36:00,193250,"52,9","46,8",234400,"64,3","60,9",13050,"5,5","45,3",1650,"2,0","39,8",32000,"9,4","55,0","0,0","25,7","78,6","71,9",   3,   1,   6,"73,9","64,9","41,7","1,2","0,0","0,3","51,1","47,2","25,7","58,4","100,0",   0,"40,4", 746,"1,9","97,2","92,8", 836
01/08/23 13:37:00,193250,"52,9","46,8",234400,"64,3","61,0",13050,"5,5","45,3",1600,"2,0","39,6",31850,"9,3","54,8","0,0","25,7","78,5","71,9",   3,   1,   7,"73,9","64,9","41,7","1,2","0,0","0,3","51,1","47,3","25,7","58,4","100,0",   0,"40,5", 746,"1,9","96,8","92,9", 833
01/08/23 13:38:00,193150,"52,9","46,8",234400,"64,3","60,9",13050,"5,5","45,3",1700,"2,1","39,7",32050,"9,4","55,0","0,0","25,7","78,6","71,9",   3,   1,   7,"73,9","64,9","42,6","0,9","0,0","0,3","51,0","47,2","25,7","58,4","100,0",   0,"41,4", 748,"1,9","96,6","92,4", 836
01/08/23 13:39:00,192700,"52,8","46,8",234400,"64,3","60,9",13000,"5,5","45,2",1500,"2,0","40,0",32100,"9,4","54,8","0,0","25,7","78,6","72,0",   3,   1,   7,"73,8","64,9","41,8","0,8","0,0","0,3","50,9","47,2","25,7","58,4","100,0",   0,"39,7", 748,"1,9","96,5","92,3", 833
01/08/23 13:40:00,192550,"52,7","46,8",234400,"64,3","61,0",13050,"5,5","45,1",1600,"2,0","39,9",32050,"9,4","54,8","0,0","25,7","78,6","72,0",   3,   1,   8,"73,8","64,9","42,8","0,8","0,0","0,3","50,9","47,1","25,7","58,4","100,0",   0,"38,8", 746,"1,9","97,0","93,1", 833
01/08/23 13:41:00,192350,"52,7","46,8",234400,"64,3","60,9",13050,"5,5","45,1",1700,"2,1","40,0",32000,"9,4","54,9","0,0","25,7","78,6","72,0",   5,   1,   7,"73,8","64,9","41,8","0,8","0,0","0,3","50,8","47,1","25,7","58,4","100,0",   0,"39,8", 746,"1,8","95,9","93,2", 835
01/08/23 13:42:00,191750,"52,5","46,9",234400,"64,3","60,9",13050,"5,5","45,4",1600,"2,0","39,9",32100,"9,4","54,7","0,0","25,7","78,6","72,0",   4,   1,   8,"73,8","64,9","41,8","0,7","0,0","0,3","50,8","47,0","25,7","58,5","100,0",   0,"40,5", 746,"1,9","97,1","92,3", 831
01/08/23 13:43:00,190850,"52,3","46,8",234400,"64,3","60,9",13050,"5,5","45,1",1750,"2,1","39,8",32050,"9,4","54,5","0,0","25,7","78,6","71,9",   3,   1,   7,"73,8","64,9","41,8","0,7","0,0","0,3","50,7","47,1","25,7","58,4","100,0",   0,"40,0", 746,"1,8","96,5","91,8", 829
01/08/23 13:44:00,193350,"53,0","46,9",234400,"64,3","60,9",13050,"5,5","45,1",1650,"2,1","39,7",32000,"9,4","54,7","0,0","25,7","78,6","71,9",   4,   0,   7,"73,8","64,9","41,8","1,5","0,0","0,3","50,7","47,0","25,7","58,4","100,0",   0,"39,7", 746,"1,8","95,6","91,7", 832
01/08/23 13:45:00,193750,"53,0","46,8",234400,"64,3","60,9",13050,"5,5","45,0",1550,"2,0","40,0",32000,"9,4","54,8","0,0","25,7","78,6","71,9",   3,   1,   8,"73,8","64,9","42,8","0,8","0,0","0,3","50,6","47,0","25,7","58,4","100,0",   0,"38,6", 747,"1,8","95,7","91,4", 833
01/08/23 13:46:00,193700,"53,0","46,7",234400,"64,3","60,9",13050,"5,5","45,1",1550,"2,0","40,0",32000,"9,4","54,7","0,0","25,7","78,5","71,9",   3,   1,   6,"73,8","64,9","41,8","0,8","0,0","0,3","50,5","46,9","25,7","58,4","100,0",   0,"38,8", 746,"1,9","95,5","91,3", 831
01/08/23 13:47:00,193750,"53,1","46,8",234400,"64,3","60,9",13050,"5,5","45,0",1500,"2,0","40,0",32050,"9,4","54,4","0,0","25,7","78,6","72,0",   4,   1,   5,"73,7","64,9","42,0","0,7","0,0","0,3","50,4","46,8","25,7","58,4","100,0",   0,"40,1", 747,"1,8","96,4","91,9", 826
01/08/23 13:48:00,193800,"53,1","46,9",234400,"64,3","60,9",13050,"5,5","45,0",1550,"2,0","39,9",31850,"9,3","54,3","0,0","25,7","78,6","72,0",   3,   1,   7,"73,7","64,9","40,5","0,7","0,0","0,3","50,4","46,8","25,7","58,4","100,0",   0,"39,4", 746,"1,9","95,3","90,9", 826
01/08/23 13:49:00,193800,"53,1","46,8",234400,"64,3","60,9",13050,"5,5","45,0",1450,"2,0","40,0",32000,"9,4","54,6","0,0","25,7","78,6","72,0",   3,   1,   6,"73,6","64,9","40,2","0,7","0,0","0,3","50,4","46,8","25,7","58,4","100,0",   0,"39,4", 747,"1,9","95,2","91,0", 829
01/08/23 13:50:00,193800,"53,1","46,8",234400,"64,3","60,9",13050,"5,5","45,1",1600,"2,0","39,8",32000,"9,3","54,8","0,0","25,7","78,6","71,9",   4,   1,   6,"73,7","64,9","40,1","0,7","0,0","0,3","50,3","46,7","25,7","58,4","100,0",   0,"39,8", 746,"1,9","94,7","90,9", 833
01/08/23 13:51:00,193800,"53,1","46,8",234400,"64,3","60,9",13050,"5,5","45,0",1650,"2,0","39,9",32050,"9,4","54,9","0,0","25,7","78,6","71,9",   4,   1,  10,"73,7","64,9","40,2","0,8","0,0","0,3","50,3","46,6","25,7","58,4","100,0",   0,"39,3", 747,"1,8","94,7","90,8", 834
01/08/23 13:52:00,193800,"53,1","46,8",234400,"64,3","60,9",13050,"5,5","45,0",1600,"2,0","39,9",32000,"9,3","54,4","0,0","25,7","78,6","71,9",   3,   1,   8,"73,7","64,9","41,0","0,7","0,0","0,3","50,2","46,6","25,7","58,4","100,0",   0,"39,2", 746,"1,8","94,8","90,9", 827
01/08/23 13:53:00,193750,"53,0","46,8",234400,"64,3","60,9",13050,"5,5","44,9",1450,"1,9","40,0",32050,"9,4","54,3","0,0","25,7","78,6","71,9",   2,   1,   8,"73,7","64,9","40,8","0,9","0,0","0,3","50,1","46,6","25,7","58,4","100,0",   0,"38,9", 746,"1,8","94,7","90,9", 826
01/08/23 13:54:00,193700,"53,0","46,8",234400,"64,3","60,9",13050,"5,5","44,9",1600,"2,1","40,1",32050,"9,4","54,3","0,0","25,7","78,6","72,0",   3,   1,   9,"73,6","64,9","40,8","0,8","0,0","0,3","50,2","46,5","25,7","58,4","100,0",   0,"38,4", 746,"1,8","94,7","90,9", 826
01/08/23 13:55:00,193700,"53,0","46,8",234400,"64,3","60,9",13050,"5,5","44,9",1700,"2,1","40,1",32050,"9,4","54,6","0,0","25,7","78,6","71,9",   4,   1,   7,"73,6","64,9","40,7","0,7","0,0","0,3","50,0","46,5","25,7","58,4","100,0",   0,"38,6", 746,"1,8","94,6","90,8", 830
01/08/23 13:56:00,193750,"53,0","46,8",234400,"64,3","60,8",13050,"5,5","44,9",1450,"2,0","40,0",31950,"9,3","54,5","0,0","25,7","78,6","71,9",   3,   1,   7,"73,6","64,9","41,4","0,7","0,0","0,3","49,9","46,5","25,7","58,5","100,0",   0,"39,1", 748,"1,9","94,7","90,7", 829
01/08/23 13:57:00,193700,"53,0","46,8",234400,"64,3","60,9",13050,"5,5","44,9",1650,"2,1","40,1",32050,"9,4","54,5","0,0","25,6","78,6","71,9",   3,   1,   7,"73,6","64,9","40,5","0,7","0,0","0,3","49,9","46,5","25,6","58,3","100,0",   0,"40,5", 748,"1,8","94,7","90,8", 829
01/08/23 13:58:00,193750,"53,1","46,7",234400,"64,3","60,9",13050,"5,5","45,0",1550,"2,0","40,1",32000,"9,4","54,3","0,0","25,9","78,6","71,9",   3,   1,   7,"73,6","64,9","40,6","0,7","0,0","0,3","50,0","46,4","25,9","58,4","100,0",   0,"40,5", 748,"1,9","94,7","90,6", 826
01/08/23 13:59:00,194150,"53,2","46,7",234400,"64,3","60,9",13050,"5,5","45,0",1650,"2,0","40,0",31950,"9,3","54,7","0,0","26,4","78,6","71,9",   5,   1,   7,"73,6","64,9","40,7","0,7","0,0","0,3","49,8","46,4","26,4","58,3","100,0",   0,"40,5", 746,"1,8","95,5","91,8", 831
01/08/23 14:00:00,194500,"53,3","46,8",234400,"64,3","60,9",13050,"5,5","44,9",1550,"2,0","39,9",32150,"9,4","54,6","0,0","26,8","78,6","71,9",   4,   1,   8,"73,6","64,9","40,7","0,7","0,0","0,3","49,7","46,4","26,8","58,3","100,0",   0,"40,5", 746,"1,8","94,5","90,6", 829
01/08/23 14:01:00,193600,"53,0","46,7",234400,"64,3","60,9",13050,"5,5","44,8",1600,"2,0","39,9",32100,"9,4","54,7","0,0","27,2","78,5","71,9",   4,   1,   7,"73,6","64,9","40,7","0,6","0,0","0,3","49,7","46,3","27,2","58,5","100,0",   0,"40,2", 746,"1,8","94,5","90,5", 831
01/08/23 14:02:00,191500,"52,4","46,7",234400,"64,3","60,9",13050,"5,5","44,9",1600,"2,0","40,0",32000,"9,4","54,6","0,0","27,6","78,6","71,9",   4,   1,   7,"73,6","64,9","40,7","0,7","0,0","0,3","49,6","46,3","27,6","58,4","100,0",   0,"40,4", 747,"1,9","94,4","90,5", 830
01/08/23 14:03:00,190500,"52,2","46,8",234400,"64,3","60,9",13050,"5,5","44,8",1550,"2,0","40,0",32050,"9,4","54,4","0,0","28,0","78,6","71,9",   4,   1,   6,"73,6","64,9","40,7","0,8","0,0","0,3","49,6","46,3","28,0","58,4","100,0",   0,"40,5", 747,"1,9","94,3","90,4", 826
01/08/23 14:04:00,190850,"52,3","46,8",234400,"64,3","60,9",13050,"5,5","44,8",1550,"2,0","39,8",32000,"9,4","54,3","0,0","28,4","78,6","71,9",   3,   1,  10,"73,5","64,9","40,7","0,8","0,0","0,3","49,5","46,2","28,4","58,4","100,0",   0,"40,5", 747,"1,9","94,4","90,6", 826
01/08/23 14:05:00,190950,"52,3","46,8",234400,"64,3","60,9",13050,"5,5","45,4",1600,"2,0","40,0",32000,"9,4","54,6","0,0","28,8","78,6","72,0",   4,   1,   8,"73,5","64,9","40,7","0,8","0,0","0,3","49,5","46,2","28,8","58,4","100,0",   0,"39,9", 747,"1,8","94,2","90,5", 829
01/08/23 14:06:00,191100,"52,3","46,8",234400,"64,3","60,9",13100,"5,5","44,8",1600,"2,0","39,9",32000,"9,4","54,9","0,0","29,2","78,6","72,0",   3,   1,   7,"73,5","64,9","40,4","0,8","0,0","0,3","49,4","46,1","29,2","58,4","100,0",   0,"40,0", 746,"1,8","94,1","90,4", 834
01/08/23 14:07:00,191200,"52,3","46,8",234400,"64,3","60,8",13050,"5,5","45,5",1650,"2,0","40,0",32050,"9,4","54,5","0,0","29,6","78,6","72,0",   3,   0,   8,"73,5","64,9","39,8","0,7","0,0","0,3","49,4","46,1","29,6","58,4","100,0",   0,"40,0", 746,"1,8","94,0","91,6", 828
01/08/23 14:08:00,191200,"52,3","46,7",234400,"64,3","60,9",13050,"5,5","44,7",1650,"2,1","40,0",32050,"9,4","54,5","0,0","30,0","78,6","72,0",   3,   1,   8,"73,5","64,9","39,3","0,7","0,0","0,3","49,3","46,1","30,0","58,4","100,0",   0,"39,9", 747,"1,8","93,9","90,3", 829
01/08/23 14:09:00,191150,"52,3","46,7",234400,"64,3","60,9",13050,"5,5","44,8",1800,"2,2","39,8",32000,"9,3","54,6","0,0","30,4","78,6","72,0",   3,   1,   6,"73,5","64,9","38,9","0,8","0,0","0,3","49,3","46,0","30,4","58,4","100,0",   0,"39,8", 746,"1,8","94,1","91,5", 830
01/08/23 14:10:00,191200,"52,3","46,7",234400,"64,3","60,9",13050,"5,5","44,8",1750,"2,1","39,8",32000,"9,3","54,5","0,0","30,8","78,6","72,0",   4,   1,   6,"73,6","64,9","39,0","0,7","0,0","0,3","49,3","46,0","30,8","58,4","100,0",   0,"40,0", 746,"1,8","93,7","90,2", 828
01/08/23 14:11:00,191200,"52,3","46,7",234400,"64,3","60,9",13050,"5,5","44,8",1550,"2,0","39,9",32000,"9,4","54,6","0,0","31,2","78,6","72,0",   3,   1,   8,"73,6","64,9","39,2","0,8","0,0","0,3","49,2","46,0","31,2","58,4","100,0",   0,"40,3", 746,"1,8","94,6","90,1", 829
01/08/23 14:12:00,191200,"52,3","46,7",234400,"64,3","60,9",13050,"5,5","45,0",1650,"2,1","39,7",32050,"9,4","54,5","0,0","31,6","78,6","72,0",   4,   1,   8,"73,6","64,9","39,5","0,7","0,0","0,3","49,1","45,9","31,6","58,4","100,0",   0,"40,5", 746,"1,8","93,6","90,2", 828
01/08/23 14:13:00,191300,"52,4","46,7",234400,"64,3","60,8",13050,"5,5","44,8",1700,"2,1","39,8",31950,"9,3","54,3","0,0","32,0","78,6","71,9",   4,   1,   9,"73,6","64,9","39,7","0,7","0,0","0,3","49,2","45,9","32,0","58,4","100,0",   0,"40,4", 746,"1,8","93,5","90,1", 826
01/08/23 14:14:00,191300,"52,4","46,7",234400,"64,3","60,9",13050,"5,5","45,0",1650,"2,1","39,8",32050,"9,4","54,2","0,0","32,5","78,6","71,9",   4,   1,   6,"73,6","64,9","40,6","0,7","0,0","0,3","49,0","45,9","32,5","58,4","100,0",   0,"40,5", 746,"1,8","93,5","90,1", 824
01/08/23 14:15:00,191350,"52,4","46,7",234400,"64,3","60,9",13050,"5,5","44,9",1500,"2,0","39,8",31950,"9,3","54,2","0,0","32,9","78,6","72,0",   4,   1,   7,"73,6","64,9","39,8","0,7","0,0","0,3","48,9","45,8","32,9","58,4","100,0",   0,"41,2", 746,"1,8","93,4","89,9", 823
01/08/23 14:16:00,191400,"52,4","46,7",234400,"64,3","60,9",13050,"5,5","44,9",1650,"2,1","40,0",31950,"9,3","54,5","0,0","33,3","78,6","71,9",   3,   1,   9,"73,6","64,9","39,6","0,7","0,0","0,3","49,0","45,8","33,3","58,4","100,0",   0,"41,4", 746,"1,9","93,3","90,0", 829
01/08/23 14:17:00,191500,"52,4","46,7",234400,"64,3","61,0",13050,"5,5","44,9",1600,"2,0","40,0",31850,"9,3","54,5","0,0","33,7","78,6","71,9",   2,   1,   7,"73,6","64,9","39,6","0,7","0,0","0,3","48,8","45,7","33,7","58,4","100,0",   0,"40,2", 746,"1,8","93,3","91,1", 828
01/08/23 14:18:00,191600,"52,5","46,7",234400,"64,3","60,8",13050,"5,5","44,9",1600,"2,0","39,9",31900,"9,3","54,5","0,0","34,0","78,6","71,9",   4,   1,   7,"73,6","64,9","40,2","0,7","0,0","0,3","48,7","45,7","34,0","58,4","100,0",   0,"40,9", 747,"1,8","93,3","89,9", 828
01/08/23 14:19:00,191800,"52,5","46,8",234400,"64,3","60,8",13050,"5,5","44,9",1550,"2,1","39,9",31950,"9,3","54,1","0,0","34,4","78,6","71,9",   4,   1,   7,"73,6","64,9","39,5","0,7","0,0","0,3","48,6","45,6","34,4","58,4","100,0",   0,"39,9", 746,"1,8","93,1","90,0", 823
01/08/23 14:20:00,191950,"52,5","46,7",234400,"64,3","60,9",13050,"5,5","44,9",1650,"2,1","39,9",31950,"9,3","100,0","0,0","34,7","78,5","71,9",   3,   1,   7,"73,6","64,9","39,5","0,6","0,0","0,3","48,6","45,6","34,7","58,3","100,0",   0,"39,7", 746,"1,8","93,5","90,0",1520
01/08/23 14:21:00,192150,"52,6","46,7",234400,"64,3","60,8",13100,"5,5","44,9",1650,"2,0","39,8",32050,"9,4","100,0","0,0","34,7","78,5","71,9",   3,   1,   7,"73,6","64,9","39,6","0,7","0,0","0,3","48,5","45,6","34,7","58,4","100,0",   0,"39,7", 746,"1,8","93,1","90,0",1520
01/08/23 14:22:00,192350,"52,7","46,7",234400,"64,3","60,9",13050,"5,5","44,9",1600,"2,0","39,8",32000,"9,3","100,0","0,0","34,7","78,6","71,9",   3,   1,   7,"73,6","64,9","40,7","0,7","0,0","0,3","48,5","45,5","34,7","58,4","100,0",   0,"39,7", 746,"1,8","93,5","89,8",1520
01/08/23 14:23:00,192400,"52,7","46,7",234400,"64,3","61,0",13050,"5,5","44,8",1550,"2,0","39,8",32000,"9,3","100,0","0,0","34,7","78,6","71,9",   3,   1,   7,"73,6","64,9","40,1","0,8","0,0","0,4","48,4","45,5","34,7","58,4","100,0",   0,"39,7", 746,"1,8","92,9","89,7",1520
01/08/23 14:24:00,192450,"52,7","46,7",234350,"64,3","60,9",13050,"5,5","45,7",1600,"2,0","39,8",31950,"9,3","100,0","0,0","34,7","78,6","72,0",   4,   1,   7,"73,6","64,9","39,6","0,7","0,0","0,3","48,5","45,5","34,7","58,4","100,0",   0,"39,4", 747,"1,8","92,7","89,8",1520
01/08/23 14:25:00,192500,"52,7","46,8",234400,"64,3","60,8",13050,"5,5","45,0",1650,"2,0","39,9",32000,"9,4","100,0","0,0","34,7","78,6","71,9",   2,   1,   7,"73,6","64,9","40,6","0,7","0,0","0,3","48,3","45,4","34,7","58,3","100,0",   0,"39,6", 746,"1,8","92,6","89,7",1520
